id,start_ip_range,end_ip_range,is_fw,is_lp,type,is_v6
568,D2F55AD7,D2F55AD7,1,0,90,0
569,2F5D2B2D,2F5D2B2D,1,0,90,0
570,6D466443,6D466443,1,0,90,0
571,6785D68B,6785D68B,1,0,90,0
572,200119F0640114FD540004FFFE1E75E7,200119F0640114FD540004FFFE1E75E7,1,0,90,1
573,4D444222,4D444222,1,0,90,0
574,2D8DD78A,2D8DD78A,1,0,90,0
575,296F928A,296F928A,1,0,90,0
576,CB724B56,CB724B56,1,0,90,0
577,B9695B4F,B9695B4F,1,0,90,0
578,D440D730,D440D730,1,0,90,0
579,0888FB64,0888FB64,1,0,90,0
580,CEBD295B,CEBD295B,1,0,90,0
581,48A7D1F8,48A7D1F8,1,0,90,0
582,CB91E8C7,CB91E8C7,1,0,90,0
583,330FAE35,330FAE35,1,0,90,0
584,674BB897,674BB897,1,0,90,0
585,2FFB2444,2FFB2444,1,0,90,0
586,2607530000602C330000000000000000,2607530000602C330000000000000000,1,0,90,1
587,2DB7F7A0,2DB7F7A0,1,0,90,0
588,3344E6D2,3344E6D2,1,0,90,0
589,2B802CF3,2B802CF3,1,0,90,0
590,C6265B16,C6265B16,1,0,90,0
591,8EAB7B88,8EAB7B88,1,0,90,0
592,44B2968B,44B2968B,1,0,90,0
593,C02A74C1,C02A74C1,1,0,90,0
594,2EB7D885,2EB7D885,1,0,90,0
595,5146CF27,5146CF27,1,0,90,0
596,C0F0B53C,C0F0B53C,1,0,90,0
597,3D046641,3D046641,1,0,90,0
598,C02A74B0,C02A74B0,1,0,90,0
599,808C6227,808C6227,1,0,90,0
600,4531703E,4531703E,1,0,90,0
601,4531704B,4531704B,1,0,90,0
602,67FF0F5D,67FF0F5D,1,0,90,0
603,923B9DF8,923B9DF8,1,0,90,0
604,26075300020361B70000000000000000,26075300020361B70000000000000000,1,0,90,1
605,23F3FE49,23F3FE49,1,0,90,0
606,8B3B61DC,8B3B61DC,1,0,90,0
607,44B29BDE,44B29BDE,1,0,90,0
608,CAB1F7E5,CAB1F7E5,1,0,90,0
609,6D466445,6D466445,1,0,90,0
610,C02A74B2,C02A74B2,1,0,90,0
611,9F415477,9F415477,1,0,90,0
612,422DEBBE,422DEBBE,1,0,90,0
613,2F6AE852,2F6AE852,1,0,90,0
614,7243ECB9,7243ECB9,1,0,90,0
615,9EFF4E4E,9EFF4E4E,1,0,90,0
616,8B3B2FBF,8B3B2FBF,1,0,90,0
617,7B39EBCF,7B39EBCF,1,0,90,0
618,2AC8E778,2AC8E778,1,0,90,0
619,2D20942F,2D20942F,1,0,90,0
620,9FDFEC0D,9FDFEC0D,1,0,90,0
621,C4C8E5A3,C4C8E5A3,1,0,90,0
622,2D769105,2D769105,1,0,90,0
623,08D5181C,08D5181C,1,0,90,0
624,1F188037,1F188037,1,0,90,0
625,23C3198F,23C3198F,1,0,90,0
626,B2807FB3,B2807FB3,1,0,90,0
627,C5DDE38D,C5DDE38D,1,0,90,0
628,6785D628,6785D628,1,0,90,0
629,68F890FB,68F890FB,1,0,90,0
630,45A39873,45A39873,1,0,90,0
631,8E5D750C,8E5D750C,1,0,90,0
632,A5E8A1CC,A5E8A1CC,1,0,90,0
633,677B3F14,677B3F14,1,0,90,0
634,6D466446,6D466446,1,0,90,0
635,245F0165,245F0165,1,0,90,0
636,1FAC5089,1FAC5089,1,0,90,0
637,6B9627AA,6B9627AA,1,0,90,0
638,45317043,45317043,1,0,90,0
639,05173238,05173238,1,0,90,0
640,2D7754D1,2D7754D1,1,0,90,0
641,4531703D,4531703D,1,0,90,0
642,B2A2E384,B2A2E384,1,0,90,0
643,2A02C207203952540000000000000001,2A02C207203952540000000000000001,1,0,90,1
644,67761B80,67761B80,1,0,90,0
645,8AC93753,8AC93753,1,0,90,0
646,A290EEB1,A290EEB1,1,0,90,0
647,44B29CF3,44B29CF3,1,0,90,0
648,8B6323F8,8B6323F8,1,0,90,0
649,C035AF9B,C035AF9B,1,0,90,0
650,6D466404,6D466404,1,0,90,0
651,6D466401,6D466401,1,0,90,0
652,6D466406,6D466406,1,0,90,0
653,B07EA51F,B07EA51F,1,0,90,0
654,2E6927F1,2E6927F1,1,0,90,0
655,BCA50001,BCA50001,1,0,90,0
656,B9F3DA6E,B9F3DA6E,1,0,90,0
657,45317045,45317045,1,0,90,0
658,45317047,45317047,1,0,90,0
659,45317048,45317048,1,0,90,0
660,B113837A,B113837A,1,0,90,0
661,2400890100000000F03C93FFFEC56E27,2400890100000000F03C93FFFEC56E27,1,0,90,1
662,2A004FC0000000000000000000010157,2A004FC0000000000000000000010157,1,0,90,1
663,5CCCDCA9,5CCCDCA9,1,0,90,0
664,51085BDC,51085BDC,1,0,90,0
665,2D9CBB30,2D9CBB30,1,0,90,0
666,A74704E5,A74704E5,1,0,90,0
667,2604A880000401D00000000001CD5000,2604A880000401D00000000001CD5000,1,0,90,1
668,24008500130208120163004401690082,24008500130208120163004401690082,1,0,90,1
669,2A0104F8017210480000000000000002,2A0104F8017210480000000000000002,1,0,90,1
670,2A03B0C0000200D0000000000D87C001,2A03B0C0000200D0000000000D87C001,1,0,90,1
671,2F6F48D6,2F6F48D6,1,0,90,0
672,2A0107C8AACA01CF505400FFFECDF8BF,2A0107C8AACA01CF505400FFFECDF8BF,1,0,90,1
673,6C3E000F,6C3E000F,1,0,90,0
674,5E98CE01,5E98CE01,1,0,90,0
675,39802F43,39802F43,1,0,90,0
676,67761CB2,67761CB2,1,0,90,0
677,31E87A09,31E87A09,1,0,90,0
678,5CCD910A,5CCD910A,1,0,90,0
679,679AB8E3,679AB8E3,1,0,90,0
680,3ED2F5CF,3ED2F5CF,1,0,90,0
681,9DE61D7C,9DE61D7C,1,0,90,0
682,B03555AE,B03555AE,1,0,90,0
683,45317046,45317046,1,0,90,0
684,5D59490B,5D59490B,1,0,90,0
685,A2375143,A2375143,1,0,90,0
686,44B293CF,44B293CF,1,0,90,0
687,A7AC4B91,A7AC4B91,1,0,90,0
688,C1CBA135,C1CBA135,1,0,90,0
689,9A0C1E3D,9A0C1E3D,1,0,90,0
690,44417B53,44417B53,1,0,90,0
691,BCF7ED1C,BCF7ED1C,1,0,90,0
692,8E5D6054,8E5D6054,1,0,90,0
693,6730C1CD,6730C1CD,1,0,90,0
694,6742E9CA,6742E9CA,1,0,90,0
695,9F597338,9F597338,1,0,90,0
696,D1619F28,D1619F28,1,0,90,0
697,5CCDBAC6,5CCDBAC6,1,0,90,0
698,9FDF2E51,9FDF2E51,1,0,90,0
699,0FCC56C2,0FCC56C2,1,0,90,0
700,2A020408772200540077022200540219,2A020408772200540077022200540219,1,0,90,1
701,1443D05E,1443D05E,1,0,90,0
702,67617E12,67617E12,1,0,90,0
703,867A7606,867A7606,1,0,90,0
704,44B2E303,44B2E303,1,0,90,0
705,836CD292,836CD292,1,0,90,0
706,23D6BED4,23D6BED4,1,0,90,0
707,20011810414101380000000442AF3861,20011810414101380000000442AF3861,1,0,90,1
708,200141D008002E5D0000000000000000,200141D008002E5D0000000000000000,1,0,90,1
709,4D5F711E,4D5F711E,1,0,90,0
710,BCA65240,BCA65240,1,0,90,0
711,C6173D2B,C6173D2B,1,0,90,0
712,6BB6BB52,6BB6BB52,1,0,90,0
713,2D775412,2D775412,1,0,90,0
714,57F89934,57F89934,1,0,90,0
715,2E36A2FE,2E36A2FE,1,0,90,0
716,6BAEBA13,6BAEBA13,1,0,90,0
717,43D93FB7,43D93FB7,1,0,90,0
718,2BFE2963,2BFE2963,1,0,90,0
719,40E36CDF,40E36CDF,1,0,90,0
720,67B3FF04,67B3FF04,1,0,90,0
721,2A02C206213535880000000000000001,2A02C206213535880000000000000001,1,0,90,1
722,3344E07B,3344E07B,1,0,90,0
723,A200E59D,A200E59D,1,0,90,0
724,B2809D84,B2809D84,1,0,90,0
725,200141D00002D0BA0000000000000000,200141D00002D0BA0000000000000000,1,0,90,1
726,2001181042010175000000044531703F,2001181042010175000000044531703F,1,0,90,1
727,5B86F8F9,5B86F8F9,1,0,90,0
728,2A0104F8022220A60000000000000002,2A0104F8022220A60000000000000002,1,0,90,1
729,2001181042010175000000044531704C,2001181042010175000000044531704C,1,0,90,1
730,20011810420101750000000445317041,20011810420101750000000445317041,1,0,90,1
731,2001181042010175000000044531703C,2001181042010175000000044531703C,1,0,90,1
732,20011810420101750000000445317046,20011810420101750000000445317046,1,0,90,1
733,20011810420101750000000445317047,20011810420101750000000445317047,1,0,90,1
734,20011810420101750000000445317048,20011810420101750000000445317048,1,0,90,1
735,55BEFEA6,55BEFEA6,1,0,90,0
736,C60CDA43,C60CDA43,1,0,90,0
737,05173284,05173284,1,0,90,0
738,CFB4F255,CFB4F255,1,0,90,0
739,04C2FC5E,04C2FC5E,1,0,90,0
740,3344E564,3344E564,1,0,90,0
741,C6265391,C6265391,1,0,90,0
742,576B7C93,576B7C93,1,0,90,0
743,B9620567,B9620567,1,0,90,0
744,529DEF8B,529DEF8B,1,0,90,0
745,D071ABC5,D071ABC5,1,0,90,0
746,674CF96A,674CF96A,1,0,90,0
747,B01F7899,B01F7899,1,0,90,0
748,B9B19BB1,B9B19BB1,1,0,90,0
749,5B7942DF,5B7942DF,1,0,90,0
750,2F69C147,2F69C147,1,0,90,0
751,2D28A671,2D28A671,1,0,90,0
752,44B75B07,44B75B07,1,0,90,0
753,9FDF3B82,9FDF3B82,1,0,90,0
754,26030003610E56D00000000000000000,26030003610E56D00000000000000000,1,0,90,1
755,C0039603,C0039603,1,0,90,0
756,2EEE7C88,2EEE7C88,1,0,90,0
757,7B1E309A,7B1E309A,1,0,90,0
758,2FF572E4,2FF572E4,1,0,90,0
759,D395EDD1,D395EDD1,1,0,90,0
760,9F4BA078,9F4BA078,1,0,90,0
761,593A1AD8,593A1AD8,1,0,90,0
762,C02A74B1,C02A74B1,1,0,90,0
763,B9805149,B9805149,1,0,90,0
764,2607F2980006A06700000000091775F8,2607F2980006A06700000000091775F8,1,0,90,1
765,44B2948A,44B2948A,1,0,90,0
766,5C76BC71,5C76BC71,1,0,90,0
767,0175C1B2,0175C1B2,1,0,90,0
768,B9620594,B9620594,1,0,90,0
769,2A0104FF00F088970000000000000001,2A0104FF00F088970000000000000001,1,0,90,1
770,8FF486DE,8FF486DE,1,0,90,0
771,C62658FA,C62658FA,1,0,90,0
772,A7AC48A7,A7AC48A7,1,0,90,0
773,5E2E196B,5E2E196B,1,0,90,0
774,679CD59F,679CD59F,1,0,90,0
775,25BB9B22,25BB9B22,1,0,90,0
776,5C2FB5AD,5C2FB5AD,1,0,90,0
777,1BFE4436,1BFE4436,1,0,90,0
778,87B58886,87B58886,1,0,90,0
779,27600DE1,27600DE1,1,0,90,0
780,B9C41508,B9C41508,1,0,90,0
781,2605A141210196650000000000000001,2605A141210196650000000000000001,1,0,90,1
782,2001181042010175000000044531704B,2001181042010175000000044531704B,1,0,90,1
783,D17E569F,D17E569F,1,0,90,0
784,92BED90D,92BED90D,1,0,90,0
785,7B3CDD78,7B3CDD78,1,0,90,0
786,C18D41DD,C18D41DD,1,0,90,0
787,D4C74A5D,D4C74A5D,1,0,90,0
788,B9BCD15D,B9BCD15D,1,0,90,0
789,7717EC49,7717EC49,1,0,90,0
790,36279844,36279844,1,0,90,0
791,4531704A,4531704A,1,0,90,0
792,2D37334E,2D37334E,1,0,90,0
793,67BFF073,67BFF073,1,0,90,0
794,2401C08014007A78540004FFFE8C0EA0,2401C08014007A78540004FFFE8C0EA0,1,0,90,1
795,D3959A16,D3959A16,1,0,90,0
796,ADFFD170,ADFFD170,1,0,90,0
797,9A00AD42,9A00AD42,1,0,90,0
798,48A7D3A5,48A7D3A5,1,0,90,0
799,BFFC50E7,BFFC50E7,1,0,90,0
800,67FBA714,67FBA714,1,0,90,0
801,22510419,22510419,1,0,90,0
802,20011810420101750000000445317044,20011810420101750000000445317044,1,0,90,1
803,20011810420101750000000445317045,20011810420101750000000445317045,1,0,90,1
804,8BA27FA5,8BA27FA5,1,0,90,0
805,5B5CF6E3,5B5CF6E3,1,0,90,0
806,D4760823,D4760823,1,0,90,0
807,D845A5F9,D845A5F9,1,0,90,0
808,68C0034A,68C0034A,1,0,90,0
809,2D8DD788,2D8DD788,1,0,90,0
810,05C497D1,05C497D1,1,0,90,0
811,B96205AE,B96205AE,1,0,90,0
812,40E3A4F6,40E3A4F6,1,0,90,0
813,6D466444,6D466444,1,0,90,0
814,C18D41E0,C18D41E0,1,0,90,0
815,C02A74C8,C02A74C8,1,0,90,0
816,200108D808094EAC7BDBCEE173300000,200108D808094EAC7BDBCEE173300000,1,0,90,1
817,2400890200000000F03C92FFFE97BB7A,2400890200000000F03C92FFFE97BB7A,1,0,90,1
818,675D1051,675D1051,1,0,90,0
819,C34A26A1,C34A26A1,1,0,90,0
820,2001181042010175000000044531703D,2001181042010175000000044531703D,1,0,90,1
821,B8A86A4A,B8A86A4A,1,0,90,0
822,68FA875A,68FA875A,1,0,90,0
823,A32FCBC9,A32FCBC9,1,0,90,0
824,334F4FB7,334F4FB7,1,0,90,0
825,A2F6110C,A2F6110C,1,0,90,0
826,31E860C9,31E860C9,1,0,90,0
827,BCE117AA,BCE117AA,1,0,90,0
828,2D20763E,2D20763E,1,0,90,0
829,B96B716B,B96B716B,1,0,90,0
830,7D5ED7DE,7D5ED7DE,1,0,90,0
831,2F6D3606,2F6D3606,1,0,90,0
832,8A028C1E,8A028C1E,1,0,90,0
833,2A60237A,2A60237A,1,0,90,0
834,B9A51FB9,B9A51FB9,1,0,90,0
835,45317049,45317049,1,0,90,0
836,44B2989E,44B2989E,1,0,90,0
837,A5E89173,A5E89173,1,0,90,0
838,C18D41F4,C18D41F4,1,0,90,0
839,2D861A1D,2D861A1D,1,0,90,0
840,593A299C,593A299C,1,0,90,0
841,C02A74AE,C02A74AE,1,0,90,0
842,22F538F4,22F538F4,1,0,90,0
843,675AE86A,675AE86A,1,0,90,0
844,36271411,36271411,1,0,90,0
845,2001181042010175000000044531703E,2001181042010175000000044531703E,1,0,90,1
846,20011810420101750000000445317043,20011810420101750000000445317043,1,0,90,1
847,20011810420101750000000445317049,20011810420101750000000445317049,1,0,90,1
848,20011810420101750000000445317040,20011810420101750000000445317040,1,0,90,1
849,67FBF765,67FBF765,1,0,90,0
850,B3BC34F5,B3BC34F5,1,0,90,0
851,C02A74C7,C02A74C7,1,0,90,0
852,200108D809B68CB8234105CE05700000,200108D809B68CB8234105CE05700000,1,0,90,1
853,C02A74C5,C02A74C5,1,0,90,0
854,C0A9912B,C0A9912B,1,0,90,0
855,4115956E,4115956E,1,0,90,0
856,C02A74C0,C02A74C0,1,0,90,0
857,4AD0B058,4AD0B058,1,0,90,0
858,44B29B96,44B29B96,1,0,90,0
859,5CCD9203,5CCD9203,1,0,90,0
860,54C82909,54C82909,1,0,90,0
861,2BF14649,2BF14649,1,0,90,0
862,2607530002036ECB0001000000000000,2607530002036ECB0001000000000000,1,0,90,1
863,B95898C5,B95898C5,1,0,90,0
864,2D977B99,2D977B99,1,0,90,0
865,2A0B7280040100011C0061FFFE001548,2A0B7280040100011C0061FFFE001548,1,0,90,1
866,2402080063B783377919BBBF075A0FAB,2402080063B783377919BBBF075A0FAB,1,0,90,1
867,6D466402,6D466402,1,0,90,0
868,C21AC0D7,C21AC0D7,1,0,90,0
869,24021F00800008000000000000002422,24021F00800008000000000000002422,1,0,90,1
870,ACEAC350,ACEAC350,1,0,90,0
871,2A0011690113F8500000000000000000,2A0011690113F8500000000000000000,1,0,90,1
872,B94F9CF2,B94F9CF2,1,0,90,0
873,C02A74BC,C02A74BC,1,0,90,0
874,3D0EE926,3D0EE926,1,0,90,0
875,784CB2D7,784CB2D7,1,0,90,0
876,CB7C2C92,CB7C2C92,1,0,90,0
877,200141D00244F4000000000000000000,200141D00244F4000000000000000000,1,0,90,1
878,C6609B03,C6609B03,1,0,90,0
879,26030003610263400000000000000000,26030003610263400000000000000000,1,0,90,1
880,200141D0000175DF0000000000000001,200141D0000175DF0000000000000001,1,0,90,1
881,31CFF690,31CFF690,1,0,90,0
882,2A0104F9C01235DF0000000000000001,2A0104F9C01235DF0000000000000001,1,0,90,1
883,5043A751,5043A751,1,0,90,0
884,6A4B4688,6A4B4688,1,0,90,0
885,ABF4CC1A,ABF4CC1A,1,0,90,0
886,965FDBD8,965FDBD8,1,0,90,0
887,B9F1D032,B9F1D032,1,0,90,0
888,05BC3E4C,05BC3E4C,1,0,90,0
889,671C24D4,671C24D4,1,0,90,0
890,B96710A7,B96710A7,1,0,90,0
891,26001F1400CE23004BC2FA362D9B92E1,26001F1400CE23004BC2FA362D9B92E1,1,0,90,1
892,8F6EEA59,8F6EEA59,1,0,90,0
893,2A020AF8FAB008040151023600340016,2A020AF8FAB008040151023600340016,1,0,90,1
894,C7A790FA,C7A790FA,1,0,90,0
895,42AF3861,42AF3861,1,0,90,0
896,4102131B,4102131B,1,0,90,0
897,C34E4343,C34E4343,1,0,90,0
898,2EF54C32,2EF54C32,1,0,90,0
899,362579EF,362579EF,1,0,90,0
900,C051D2E6,C051D2E6,1,0,90,0
901,7924290F,7924290F,1,0,90,0
902,26F2FFD7,26F2FFD7,1,0,90,0
903,679A3E76,679A3E76,1,0,90,0
904,2E1C696C,2E1C696C,1,0,90,0
905,89B89148,89B89148,1,0,90,0
906,2A0B728001000000044756FFFE00207B,2A0B728001000000044756FFFE00207B,1,0,90,1
907,95818457,95818457,1,0,90,0
908,671C24A8,671C24A8,1,0,90,0
909,48A7D265,48A7D265,1,0,90,0
910,4442CE69,4442CE69,1,0,90,0
911,784F0FBD,784F0FBD,1,0,90,0
912,33440BDF,33440BDF,1,0,90,0
913,B9B63841,B9B63841,1,0,90,0
914,B32B7061,B32B7061,1,0,90,0
915,0886A616,0886A616,1,0,90,0
916,9A1784D6,9A1784D6,1,0,90,0
917,68F89AA9,68F89AA9,1,0,90,0
918,48A74E36,48A74E36,1,0,90,0
919,2FFB3220,2FFB3220,1,0,90,0
920,44B29985,44B29985,1,0,90,0
921,BFFCC21F,BFFCC21F,1,0,90,0
922,200108D8097D3C731842689F27F80000,200108D8097D3C731842689F27F80000,1,0,90,1
923,2CEB7107,2CEB7107,1,0,90,0
924,2001448A50211427404955FFFEE0E2AF,2001448A50211427404955FFFEE0E2AF,1,0,90,1
925,C02A74AF,C02A74AF,1,0,90,0
926,A32CA952,A32CA952,1,0,90,0
927,2607F2980005102B0000000008E530EF,2607F2980005102B0000000008E530EF,1,0,90,1
928,67AFF8DB,67AFF8DB,1,0,90,0
929,0DC87214,0DC87214,1,0,90,0
930,17FED15E,17FED15E,1,0,90,0
931,20011810420101750000000445317042,20011810420101750000000445317042,1,0,90,1
932,2607530002013100000000000000835A,2607530002013100000000000000835A,1,0,90,1
933,785C12F7,785C12F7,1,0,90,0
934,2001181042010175000000044531704A,2001181042010175000000044531704A,1,0,90,1
935,95FF3A22,95FF3A22,1,0,90,0
936,81D53882,81D53882,1,0,90,0
937,C02A74B8,C02A74B8,1,0,90,0
938,D450D5AA,D450D5AA,1,0,90,0
939,C6367244,C6367244,1,0,90,0
940,92BE3486,92BE3486,1,0,90,0
941,22491FA5,22491FA5,1,0,90,0
942,2607F2980005118A00000000085EAFF8,2607F2980005118A00000000085EAFF8,1,0,90,1
943,95FF3CB7,95FF3CB7,1,0,90,0
944,2B81BFDF,2B81BFDF,1,0,90,0
945,2A03B0C0000100E0000000000450E001,2A03B0C0000100E0000000000450E001,1,0,90,1
946,200141D010080C3A0000000000000000,200141D010080C3A0000000000000000,1,0,90,1
947,6701DC16,6701DC16,1,0,90,0
948,6739DE11,6739DE11,1,0,90,0
949,71A14887,71A14887,1,0,90,0
950,51A98CD1,51A98CD1,1,0,90,0
951,66DB5488,66DB5488,1,0,90,0
952,B280B8E2,B280B8E2,1,0,90,0
953,B2143710,B2143710,1,0,90,0
954,200141D004035C430000000000000000,200141D004035C430000000000000000,1,0,90,1
955,5B5CF4CE,5B5CF4CE,1,0,90,0
956,CF941246,CF941246,1,0,90,0
957,C02A74BF,C02A74BF,1,0,90,0
958,CEBD88A0,CEBD88A0,1,0,90,0
959,480A322E,480A322E,1,0,90,0
960,CCBCD7FA,CCBCD7FA,1,0,90,0
961,334B7AF4,334B7AF4,1,0,90,0
962,2D206EA4,2D206EA4,1,0,90,0
963,1789FB3D,1789FB3D,1,0,90,0
964,24008100FFFF00000221012101430013,24008100FFFF00000221012101430013,1,0,90,1
965,C02A74C3,C02A74C3,1,0,90,0
966,146AD532,146AD532,1,0,90,0
967,0517321B,0517321B,1,0,90,0
968,9A106916,9A106916,1,0,90,0
969,C02A74BA,C02A74BA,1,0,90,0
970,CC301FB0,CC301FB0,1,0,90,0
971,B214E7B8,B214E7B8,1,0,90,0
972,BF65025A,BF65025A,1,0,90,0
973,52B49B26,52B49B26,1,0,90,0
974,05659D62,05659D62,1,0,90,0
975,6791328B,6791328B,1,0,90,0
976,84944BF2,84944BF2,1,0,90,0
977,2604A88008000010000000000649A001,2604A88008000010000000000649A001,1,0,90,1
978,6D466405,6D466405,1,0,90,0
979,2D9F7396,2D9F7396,1,0,90,0
980,86D19C01,86D19C01,1,0,90,0
981,B21437B6,B21437B6,1,0,90,0
982,C3D6EBAB,C3D6EBAB,1,0,90,0
983,CFF4FCC3,CFF4FCC3,1,0,90,0
984,C02A74B9,C02A74B9,1,0,90,0
985,B91B8E58,B91B8E58,1,0,90,0
986,57ECD1DC,57ECD1DC,1,0,90,0
987,C66231A3,C66231A3,1,0,90,0
988,536224C3,536224C3,1,0,90,0
989,C02A74AD,C02A74AD,1,0,90,0
990,24021F008001024B0000000000000000,24021F008001024B0000000000000000,1,0,90,1
991,12D47EE4,12D47EE4,1,0,90,0
992,3EAB8591,3EAB8591,1,0,90,0
993,20010BC812010020D6AE52FFFECC1BF7,20010BC812010020D6AE52FFFECC1BF7,1,0,90,1
994,4E8E12DB,4E8E12DB,1,0,90,0
995,C02A74C4,C02A74C4,1,0,90,0
996,55D1B06D,55D1B06D,1,0,90,0
997,68F82D1E,68F82D1E,1,0,90,0
998,8B3B2D06,8B3B2D06,1,0,90,0
999,2EE00252,2EE00252,1,0,90,0
1000,2B802BE0,2B802BE0,1,0,90,0
1001,86D19D04,86D19D04,1,0,90,0
1002,C02A74B7,C02A74B7,1,0,90,0
1003,A2D26764,A2D26764,1,0,90,0
1004,B9F3DACA,B9F3DACA,1,0,90,0
1005,C02A74B4,C02A74B4,1,0,90,0
1006,48A766E9,48A766E9,1,0,90,0
1007,2D86E124,2D86E124,1,0,90,0
1008,B95E6284,B95E6284,1,0,90,0
1009,22856147,22856147,1,0,90,0
1010,59074DD3,59074DD3,1,0,90,0
1011,C02A74C6,C02A74C6,1,0,90,0
1012,C02A74B6,C02A74B6,1,0,90,0
1013,BAFAF066,BAFAF066,1,0,90,0
1014,200141D000083F990000000000000000,200141D000083F990000000000000000,1,0,90,1
1015,1B6F524A,1B6F524A,1,0,90,0
1016,7DA40D29,7DA40D29,1,0,90,0
1017,A305402A,A305402A,1,0,90,0
1018,25C8428B,25C8428B,1,0,90,0
1019,2A024780000DA8310000000000000001,2A024780000DA8310000000000000001,1,0,90,1
1020,C02A74B5,C02A74B5,1,0,90,0
1021,2D861A20,2D861A20,1,0,90,0
1022,6D466441,6D466441,1,0,90,0
1023,C02A74C2,C02A74C2,1,0,90,0
1024,C02A74BD,C02A74BD,1,0,90,0
1025,6D466403,6D466403,1,0,90,0
1026,5BEEA4AD,5BEEA4AD,1,0,90,0
1027,40E3AABC,40E3AABC,1,0,90,0
1028,229482E7,229482E7,1,0,90,0
1029,958F31AF,958F31AF,1,0,90,0
1030,416FABDE,416FABDE,1,0,90,0
1031,CB8006E1,CB8006E1,1,0,90,0
1032,2F66DD9D,2F66DD9D,1,0,90,0
1033,86D16E29,86D16E29,1,0,90,0
1034,23E56B0E,23E56B0E,1,0,90,0
1035,334FF1E2,334FF1E2,1,0,90,0
1036,9FDF46B8,9FDF46B8,1,0,90,0
1037,2EFAE322,2EFAE322,1,0,90,0
1038,44B291CD,44B291CD,1,0,90,0
1039,C02A74B3,C02A74B3,1,0,90,0
1040,76193AE0,76193AE0,1,0,90,0
1041,2A024780000DE2C60000000000000001,2A024780000DE2C60000000000000001,1,0,90,1
1042,ABF43108,ABF43108,1,0,90,0
1043,BC5551E9,BC5551E9,1,0,90,0
1044,9DF564F6,9DF564F6,1,0,90,0
1045,A747E608,A747E608,1,0,90,0
1046,5B5CF723,5B5CF723,1,0,90,0
1047,BD7ECE9D,BD7ECE9D,1,0,90,0
1048,226AC6E8,226AC6E8,1,0,90,0
1049,7B39053F,7B39053F,1,0,90,0
1050,2BE77043,2BE77043,1,0,90,0
1051,22E60F67,22E60F67,1,0,90,0
1052,9DF5681F,9DF5681F,1,0,90,0
1053,907E8C11,907E8C11,1,0,90,0
1054,2D5A4816,2D5A4816,1,0,90,0
1055,9F41E198,9F41E198,1,0,90,0
1056,67B15FCA,67B15FCA,1,0,90,0
1057,67ABB48D,67ABB48D,1,0,90,0
1058,C17A6792,C17A6792,1,0,90,0
1059,5DB78335,5DB78335,1,0,90,0
1060,5CCD4071,5CCD4071,1,0,90,0
1061,A20E478E,A20E478E,1,0,90,0
1062,740C3065,740C3065,1,0,90,0
1063,8D949F45,8D949F45,1,0,90,0
1064,B8A873DA,B8A873DA,1,0,90,0
1065,2605A140209103150000000000000001,2605A140209103150000000000000001,1,0,90,1
1066,2F5F7047,2F5F7047,1,0,90,0
1067,2B8F52AD,2B8F52AD,1,0,90,0
1068,7A724FDF,7A724FDF,1,0,90,0
1069,D46639A8,D46639A8,1,0,90,0
1070,14A34A85,14A34A85,1,0,90,0
1071,8AC71293,8AC71293,1,0,90,0
1072,1FDC6134,1FDC6134,1,0,90,0
1073,258B353C,258B353C,1,0,90,0
1074,2607FEB80000000000000000000304B9,2607FEB80000000000000000000304B9,1,0,90,1
1075,7384FD58,7384FD58,1,0,90,0
1076,A49B8355,A49B8355,1,0,90,0
1077,8FF4A0AC,8FF4A0AC,1,0,90,0
1078,89B87CD6,89B87CD6,1,0,90,0
1079,89B8589C,89B8589C,1,0,90,0
1080,592C6DA0,592C6DA0,1,0,90,0
1081,70DAA3D3,70DAA3D3,1,0,90,0
1082,550A9E68,550A9E68,1,0,90,0
1083,1FDC613D,1FDC613D,1,0,90,0
1084,550A9DE8,550A9DE8,1,0,90,0
1085,7959F74C,7959F74C,1,0,90,0
1086,A7AC59C3,A7AC59C3,1,0,90,0
1087,C7FADECE,C7FADECE,1,0,90,0
1088,9DE66F71,9DE66F71,1,0,90,0
1089,904C43B2,904C43B2,1,0,90,0
1090,B9A52E4C,B9A52E4C,1,0,90,0
1091,2A0104F8019180EA0000000000000002,2A0104F8019180EA0000000000000002,1,0,90,1
1092,C3A12946,C3A12946,1,0,90,0
1093,128FE505,128FE505,1,0,90,0
1094,2D9CB822,2D9CB822,1,0,90,0
1095,68EAAB33,68EAAB33,1,0,90,0
1096,947114C2,947114C2,1,0,90,0
1097,9213D4D6,9213D4D6,1,0,90,0
1098,2406DA180D513000A94455B4EE350E1B,2406DA180D513000A94455B4EE350E1B,1,0,90,1
1099,2D9CB810,2D9CB810,1,0,90,0
1100,ACEAC351,ACEAC351,1,0,90,0
1101,5B5CF702,5B5CF702,1,0,90,0
1102,5B5CF4C7,5B5CF4C7,1,0,90,0
1103,5E9C441C,5E9C441C,1,0,90,0
1104,CFB4DD81,CFB4DD81,1,0,90,0
1105,2EFAE32C,2EFAE32C,1,0,90,0
1106,55EFF759,55EFF759,1,0,90,0
1107,5B5CFC53,5B5CFC53,1,0,90,0
1108,18C7650A,18C7650A,1,0,90,0
1109,8BA2D03C,8BA2D03C,1,0,90,0
1110,5B5CFE59,5B5CFE59,1,0,90,0
